model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--funasr--campplus,206,speaker_encode,block3.12,xvector.block3.tdnnd12.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,204,xvector.block3.tdnnd12.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,207,speaker_encode,block3.12,xvector.block3.tdnnd12.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,206,xvector.block3.tdnnd12.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
models--funasr--campplus,208,speaker_encode,block3.13,xvector.block3.tdnnd13.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,896,205;207,xvector.block3.tdnnd13.linear1.weight,"[128, 896, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,209,speaker_encode,block3.13,xvector.block3.tdnnd13.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,208,xvector.block3.tdnnd13.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
models--funasr--campplus,210,speaker_encode,block3.13,xvector.block3.tdnnd13.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,208,xvector.block3.tdnnd13.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,211,speaker_encode,block3.13,xvector.block3.tdnnd13.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,210,xvector.block3.tdnnd13.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
models--funasr--campplus,212,speaker_encode,block3.14,xvector.block3.tdnnd14.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,928,209;211,xvector.block3.tdnnd14.linear1.weight,"[128, 928, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,213,speaker_encode,block3.14,xvector.block3.tdnnd14.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,212,xvector.block3.tdnnd14.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
models--funasr--campplus,214,speaker_encode,block3.14,xvector.block3.tdnnd14.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,212,xvector.block3.tdnnd14.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,215,speaker_encode,block3.14,xvector.block3.tdnnd14.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,214,xvector.block3.tdnnd14.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
models--funasr--campplus,216,speaker_encode,block3.15,xvector.block3.tdnnd15.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,960,213;215,xvector.block3.tdnnd15.linear1.weight,"[128, 960, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,217,speaker_encode,block3.15,xvector.block3.tdnnd15.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,216,xvector.block3.tdnnd15.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
models--funasr--campplus,218,speaker_encode,block3.15,xvector.block3.tdnnd15.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,216,xvector.block3.tdnnd15.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,219,speaker_encode,block3.15,xvector.block3.tdnnd15.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,218,xvector.block3.tdnnd15.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
models--funasr--campplus,220,speaker_encode,block3.16,xvector.block3.tdnnd16.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,992,217;219,xvector.block3.tdnnd16.linear1.weight,"[128, 992, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,221,speaker_encode,block3.16,xvector.block3.tdnnd16.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,220,xvector.block3.tdnnd16.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
models--funasr--campplus,222,speaker_encode,block3.16,xvector.block3.tdnnd16.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,220,xvector.block3.tdnnd16.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,223,speaker_encode,block3.16,xvector.block3.tdnnd16.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,222,xvector.block3.tdnnd16.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
models--funasr--campplus,224,speaker_encode,transit3,xvector.transit3.linear,conv1d_im2col_equivalent,,B*T_tdnn,512,1024,221;223,xvector.transit3.linear.weight,"[512, 1024, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; 1x1 channel compression
